longitude,latitude,start_time,end_time
-74.008418,40.734875,2013-08-09:19,2013-08-09:20
-74.001532,40.732103,2011-06-22:00,2011-06-22:01
-73.999193,40.734143,2012-08-23:12,2012-08-23:13
-73.982218,40.771384999999995,2011-01-22:01,2011-01-22:02
-73.968735,40.678386,2013-11-02:21,2013-11-02:22
-73.968822,40.75764,2014-10-20:20,2014-10-20:21
-73.978966,40.744725,2012-04-23:17,2012-04-23:18
-73.9833,40.7414,2011-11-26:17,2011-11-26:18
-73.97256999999999,40.759172,2014-05-06:15,2014-05-06:16
-73.978492,40.750282,2013-02-18:18,2013-02-18:19
-73.982105,40.778682,2012-08-21:19,2012-08-21:20
-73.983598,40.738008,2013-03-26:09,2013-03-26:10
-73.966277,40.764859,2011-06-03:04,2011-06-03:05
-73.98444,40.761075,2009-11-27:21,2009-11-27:22
-73.97834499999999,40.76402,2013-07-22:21,2013-07-22:22
-73.969177,40.757551,2014-11-07:19,2014-11-07:20
-73.98070526123048,40.76496505737305,2015-01-09:07,2015-01-09:08
-73.96856,40.767346999999994,2011-07-16:21,2011-07-16:22
-73.991405,40.69607,2011-03-20:00,2011-03-20:01
-73.982636,40.757145,2014-07-29:15,2014-07-29:16
-73.97574300000001,40.756817,2013-12-07:12,2013-12-07:13
-73.984135,40.737225,2010-03-08:06,2010-03-08:07
-73.971254,40.782857,2011-04-12:15,2011-04-12:16
-73.983478,40.767955,2014-04-04:21,2014-04-04:22
-73.999086,40.73973,2013-09-27:19,2013-09-27:20
-73.970455,40.799142,2012-05-17:09,2012-05-17:10
-73.991017,40.734997,2010-07-18:16,2010-07-18:17
-73.99276733398438,40.72429656982422,2015-02-27:14,2015-02-27:15
-73.98986500000001,40.757115,2012-04-02:10,2012-04-02:11
-73.989246,40.739684,2009-05-23:12,2009-05-23:13
-73.987643,40.776225,2011-03-22:08,2011-03-22:09
-73.95957800000001,40.782707,2011-05-08:14,2011-05-08:15
0.0,0.0,2013-12-16:10,2013-12-16:11
-73.978877,40.720184,2012-05-17:09,2012-05-17:10
-74.00888,40.713255,2011-03-23:11,2011-03-23:12
-73.98760899999999,40.74143,2010-02-25:10,2010-02-25:11
0.0,0.0,2010-10-28:21,2010-10-28:22
-74.012288,40.701394,2014-02-22:09,2014-02-22:10
-74.015602,40.714668,2010-08-24:19,2010-08-24:20
-73.968347,40.832228,2011-12-07:14,2011-12-07:15
-73.98725999999999,40.744713,2009-12-18:13,2009-12-18:14
-73.996887,40.720198,2009-04-22:23,2009-04-23:00
-74.008477,40.720557,2014-05-07:16,2014-05-07:17
-73.96884200951101,40.76576939412,2011-03-15:20,2011-03-15:21
-73.99255699999999,40.714019,2011-03-21:17,2011-03-21:18
-73.957828,40.772228000000005,2009-07-10:23,2009-07-11:00
-73.997339,40.741876,2009-11-19:00,2009-11-19:01
-73.980047,40.785857,2010-01-20:06,2010-01-20:07
-73.996418,40.71926,2009-07-13:15,2009-07-13:16
-73.965795,40.759832,2009-02-19:08,2009-02-19:09
-73.97480999999999,40.758390000000006,2012-10-19:11,2012-10-19:12
-73.962595,40.767283,2009-03-19:09,2009-03-19:10
-74.00967407226562,40.70547103881836,2015-04-03:19,2015-04-03:20
-73.97737,40.78761,2013-10-28:19,2013-10-28:20
-73.986356,40.760768,2011-12-22:08,2011-12-22:09
-74.015265,40.708583,2010-01-31:01,2010-01-31:02
-74.001012,40.725683,2009-04-16:00,2009-04-16:01
-73.957018,40.777593,2013-12-29:14,2013-12-29:15
-73.971373,40.754978,2014-05-29:19,2014-05-29:20
-73.99469599999999,40.739068,2011-07-31:01,2011-07-31:02
-73.97879,40.744605,2013-08-16:07,2013-08-16:08
-73.981882,40.767154,2009-01-10:12,2009-01-10:13
-73.98126220703125,40.77915954589844,2015-05-19:22,2015-05-19:23
-73.979771,40.77533,2010-03-13:22,2010-03-13:23
-73.985517,40.778301,2012-02-22:07,2012-02-22:08
-73.952088,40.786637,2012-06-12:11,2012-06-12:12
-73.956445,40.775568,2011-09-20:22,2011-09-20:23
-74.00953299999999,40.705928,2011-09-07:14,2011-09-07:15
-74.005672,40.72562,2011-02-17:04,2011-02-17:05
-73.95643000000001,40.813241999999995,2011-05-29:22,2011-05-29:23
-73.982625,40.777522,2013-01-23:05,2013-01-23:06
-73.97642900000001,40.739954,2010-02-11:20,2010-02-11:21
-73.962183,40.80545,2011-02-03:17,2011-02-03:18
-73.945635,40.780225,2012-09-07:08,2012-09-07:09
-73.98525,40.747276,2012-06-01:06,2012-06-01:07
-74.010651,40.711422,2009-03-23:19,2009-03-23:20
-73.971249,40.761881,2012-09-05:19,2012-09-05:20
-74.009305,40.715503000000005,2011-06-28:13,2011-06-28:14
-73.974508,40.746692,2011-12-29:19,2011-12-29:20
-73.97676899999999,40.747376,2009-01-30:06,2009-01-30:07
-73.95192800000001,40.777807,2014-07-15:19,2014-07-15:20
-73.990105,40.731542,2010-08-26:21,2010-08-26:22
-73.958431,40.764674,2011-09-09:11,2011-09-09:12
-73.984566,40.748721,2009-04-15:14,2009-04-15:15
-74.010062,40.71246,2010-02-19:13,2010-02-19:14
-73.989731,40.736849,2011-08-21:15,2011-08-21:16
-73.981224,40.748653999999995,2014-03-28:06,2014-03-28:07
-73.98978000000001,40.725937,2013-12-06:13,2013-12-06:14
-73.984215,40.767343,2012-05-21:01,2012-05-21:02
-73.975827,40.744965,2013-02-20:05,2013-02-20:06
-73.949793,40.776175,2009-01-14:21,2009-01-14:22
-73.977968,40.745667,2014-01-29:21,2014-01-29:22
-73.97854699999999,40.756678,2010-06-24:08,2010-06-24:09
-73.991426,40.740548,2011-06-30:15,2011-06-30:16
-74.009497,40.723484,2014-05-23:15,2014-05-23:16
-73.97403800000001,40.74592,2009-03-27:21,2009-03-27:22
-73.987685,40.743717,2013-06-06:12,2013-06-06:13
-73.993833,40.728737,2012-04-26:14,2012-04-26:15
-73.992072,40.743984999999995,2013-04-05:22,2013-04-05:23
-73.963542,40.765725,2012-11-27:07,2012-11-27:08
-73.94600799999999,40.77324,2010-01-23:16,2010-01-23:17
-73.996521,40.716586,2010-10-24:01,2010-10-24:02
-73.98979200000001,40.759658,2011-04-27:15,2011-04-27:16
-73.982727,40.762037,2010-09-14:15,2010-09-14:16
-74.008415,40.720447,2014-03-13:08,2014-03-13:09
-73.943538,40.789158,2011-07-06:01,2011-07-06:02
-73.871124,40.774065,2010-03-05:18,2010-03-05:19
-73.980677,40.733979999999995,2009-07-14:07,2009-07-14:08
-73.96463299999999,40.773309000000005,2009-04-10:08,2009-04-10:09
-73.98944399999999,40.751226,2010-02-14:17,2010-02-14:18
-73.98378000000001,40.773823,2009-03-13:12,2009-03-13:13
-73.978163,40.76355,2010-12-30:19,2010-12-30:20
-73.961562,40.77135,2013-07-12:13,2013-07-12:14
-73.956165,40.771918,2010-04-24:01,2010-04-24:02
-73.978942,40.752501,2014-09-10:08,2014-09-10:09
-73.97865,40.76203,2013-04-11:18,2013-04-11:19
-74.00672149658203,40.744140625,2015-05-19:01,2015-05-19:02
-73.986402,40.778573,2009-02-13:18,2009-02-13:19
-73.980011,40.780776,2011-09-21:14,2011-09-21:15
-74.00595,40.71203,2012-09-14:22,2012-09-14:23
-73.953817,40.782057,2009-05-04:21,2009-05-04:22
-73.947255,40.784188,2009-03-07:14,2009-03-07:15
-73.993452,40.73102,2012-06-17:07,2012-06-17:08
-73.94596800000001,40.781388,2013-12-08:11,2013-12-08:12
-73.975461,40.752853,2012-07-25:16,2012-07-25:17
-74.00474799999999,40.737652,2012-05-03:20,2012-05-03:21
-73.970388,40.756703,2013-09-19:10,2013-09-19:11
-73.962408,40.762803000000005,2010-01-02:08,2010-01-02:09
0.0,0.0,2010-12-06:16,2010-12-06:17
-73.989017,40.753957,2013-06-16:07,2013-06-16:08
-73.959568,40.770792,2010-10-20:13,2010-10-20:14
-74.009723,40.706352,2010-05-31:21,2010-05-31:22
-73.995338,40.725384000000005,2009-10-01:09,2009-10-01:10
-73.99771700000001,40.716875,2013-02-04:20,2013-02-04:21
-73.982192,40.731282,2012-08-07:13,2012-08-07:14
-73.99136999999999,40.743938,2009-04-16:09,2009-04-16:10
-73.955519,40.78275,2013-11-13:15,2013-11-13:16
-73.978062,40.78295,2011-04-19:08,2011-04-19:09
-74.002622,40.730862,2009-04-09:19,2009-04-09:20
-73.968177,40.755305,2013-07-13:13,2013-07-13:14
-73.96080699999999,40.772057,2012-03-27:13,2012-03-27:14
-73.988928,40.75366,2012-03-08:20,2012-03-08:21
-73.98310699999999,40.750467,2012-06-20:15,2012-06-20:16
-73.976417,40.752875,2011-06-21:08,2011-06-21:09
-74.0064468383789,40.71900177001953,2015-05-23:01,2015-05-23:02
-73.99166899999999,40.729632,2010-04-15:12,2010-04-15:13
-73.988168,40.764413,2010-05-29:00,2010-05-29:01
-73.983912,40.746613,2010-08-28:21,2010-08-28:22
-74.689830775147,40.190563553444,2011-02-05:17,2011-02-05:18
-73.942319,40.754227,2014-06-15:06,2014-06-15:07
-74.00587,40.740207,2012-09-30:21,2012-09-30:22
-73.98116999999999,40.770278000000005,2011-04-23:13,2011-04-23:14
-73.982698,40.762237,2014-02-17:11,2014-02-17:12
-73.970205,40.796457,2012-08-01:11,2012-08-01:12
-74.015023,40.709682,2012-02-16:13,2012-02-16:14
-73.96921,40.798035,2011-12-23:12,2011-12-23:13
-73.981981,40.743291,2013-12-11:12,2013-12-11:13
-73.884096,40.738277,2009-02-27:07,2009-02-27:08
-74.010297,40.719687,2009-01-17:20,2009-01-17:21
-73.98575600000001,40.740838,2009-03-02:15,2009-03-02:16
-73.9519805908203,40.78456115722656,2015-04-09:07,2015-04-09:08
-73.98491700000001,40.751575,2009-07-31:13,2009-07-31:14
-73.97303199999999,40.758953000000005,2013-07-23:13,2013-07-23:14
-73.953347,40.775784,2010-02-02:05,2010-02-02:06
-73.976434,40.751824,2009-02-17:19,2009-02-17:20
-73.906277,40.742427,2011-05-08:04,2011-05-08:05
-73.997156,40.73686,2009-09-17:07,2009-09-17:08
-73.957105,40.777557,2012-11-15:11,2012-11-15:12
-73.96750300000001,40.801276,2010-11-11:08,2010-11-11:09
-73.991349,40.723395,2013-12-11:19,2013-12-11:20
-73.97744499999999,40.779315,2012-04-04:05,2012-04-04:06
-73.978697,40.764267,2013-01-10:19,2013-01-10:20
-73.978612,40.720011,2010-06-11:23,2010-06-12:00
-74.00003199999999,40.738,2012-06-09:23,2012-06-10:00
-74.005258,40.721484,2010-10-18:21,2010-10-18:22
-73.995388,40.743963,2010-08-19:22,2010-08-19:23
-73.98881999999999,40.71874,2014-09-29:23,2014-09-30:00
-73.992092,40.734517,2012-09-29:22,2012-09-29:23
-74.006734,40.739843,2013-11-22:03,2013-11-22:04
-73.96329,40.798763,2012-02-24:02,2012-02-24:03
-73.970252,40.752538,2009-10-06:09,2009-10-06:10
-73.990336,40.718912,2014-12-13:02,2014-12-13:03
-73.98921999999999,40.730067,2010-12-02:21,2010-12-02:22
-73.992287,40.721032,2010-05-01:13,2010-05-01:14
-73.98245,40.775267,2014-09-21:18,2014-09-21:19
-73.974492,40.783266999999995,2013-11-18:15,2013-11-18:16
-73.976644,40.752966,2013-12-23:18,2013-12-23:19
-74.009337,40.705379,2009-09-18:18,2009-09-18:19
-73.978107,40.745749,2013-09-15:16,2013-09-15:17
-73.97415924072266,40.75716018676758,2015-04-30:21,2015-04-30:22
-73.975595,40.74926,2014-04-19:20,2014-04-19:21
-73.97779799999999,40.753232,2011-03-31:20,2011-03-31:21
-73.99101,40.730234,2010-12-28:15,2010-12-28:16
-74.00218000000001,40.73957,2014-11-29:14,2014-11-29:15
-73.984266,40.728929,2011-01-21:18,2011-01-21:19
-73.973548,40.792702,2013-11-24:08,2013-11-24:09
-73.992253,40.763919,2011-11-12:02,2011-11-12:03
-73.988807,40.757342,2013-10-28:23,2013-10-29:00
-73.998974,40.739419,2010-04-30:12,2010-04-30:13
-73.9966812133789,40.74285125732422,2015-03-14:22,2015-03-14:23
0.0,0.0,2014-02-19:17,2014-02-19:18
-73.97993100000001,40.750827,2014-11-14:21,2014-11-14:22
-74.01595999999999,40.711217,2011-01-06:17,2011-01-06:18
-73.999706,40.731067,2012-09-22:04,2012-09-22:05
-74.006872,40.751166999999995,2009-09-15:18,2009-09-15:19
-73.98483,40.748045,2014-07-15:19,2014-07-15:20
-73.977025,40.756801,2013-01-01:00,2013-01-01:01
-73.982297,40.767672999999995,2010-08-23:23,2010-08-24:00
-73.987418,40.750096,2011-08-07:18,2011-08-07:19
-73.95000999999999,40.772178,2010-09-29:06,2010-09-29:07
-73.964344,40.77325,2009-12-21:10,2009-12-21:11
-73.973263,40.760977,2014-04-15:13,2014-04-15:14
-73.992098,40.769397999999995,2013-06-14:14,2013-06-14:15
-73.988372,40.720093,2009-08-17:01,2009-08-17:02
-73.97788100000001,40.754195,2009-02-13:09,2009-02-13:10
-73.98557199999999,40.74397,2012-12-20:12,2012-12-20:13
-74.001245,40.731355,2010-08-04:16,2010-08-04:17
-73.98321,40.73495,2014-08-23:02,2014-08-23:03
-74.000399,40.747934,2009-03-15:16,2009-03-15:17
-73.97399999999999,40.747462,2009-12-06:06,2009-12-06:07
-73.94843900000001,40.782451,2012-07-16:20,2012-07-16:21
-73.990858,40.745529,2012-02-18:20,2012-02-18:21
-73.94959300000001,40.77309,2013-04-30:13,2013-04-30:14
-73.970437,40.796736,2014-12-17:05,2014-12-17:06
-73.97985200000001,40.759752,2011-01-04:21,2011-01-04:22
-73.968275,40.761955,2011-08-25:20,2011-08-25:21
-73.983719,40.755168,2010-06-16:13,2010-06-16:14
-73.997654,40.73774,2010-10-18:21,2010-10-18:22
-73.99601,40.73284,2014-01-17:11,2014-01-17:12
-73.941632,40.791692,2009-04-22:05,2009-04-22:06
-73.97828299999999,40.759693,2011-02-08:19,2011-02-08:20
-73.983522,40.76772,2012-12-18:19,2012-12-18:20
-73.982874,40.738806,2009-09-30:23,2009-10-01:00
-73.996892,40.749168,2009-03-28:15,2009-03-28:16
-74.003949,40.725542,2013-04-20:09,2013-04-20:10
-73.96847199999999,40.755202,2011-06-27:18,2011-06-27:19
-74.010438,40.709375,2013-03-15:21,2013-03-15:22
-73.990712,40.736558,2009-01-27:10,2009-01-27:11
-73.988242,40.754127,2014-09-26:09,2014-09-26:10
-73.98518299999999,40.738975,2012-03-11:01,2012-03-11:02
-73.978791,40.683594,2010-02-26:23,2010-02-27:00
-73.991592,40.750019,2012-03-17:11,2012-03-17:12
-73.969515,40.758923,2011-04-14:18,2011-04-14:19
-73.97116199999999,40.761475,2013-07-15:21,2013-07-15:22
-73.96983337402342,40.78557968139648,2015-05-11:14,2015-05-11:15
-73.964052,40.773638,2012-08-05:14,2012-08-05:15
-73.970813,40.758012,2013-09-28:16,2013-09-28:17
-73.978953,40.736243,2009-10-24:09,2009-10-24:10
-73.974052,40.763692,2013-05-27:13,2013-05-27:14
-73.98501800000001,40.758452,2011-09-15:10,2011-09-15:11
-73.992683,40.75822,2011-05-23:19,2011-05-23:20
-73.99339,40.757479,2011-07-30:16,2011-07-30:17
-73.99364,40.746775,2009-12-02:19,2009-12-02:20
-73.97119903564453,40.76163864135742,2015-04-21:14,2015-04-21:15
-74.003028,40.73128,2012-09-01:13,2012-09-01:14
-73.98083000000001,40.764102,2009-04-01:19,2009-04-01:20
-73.963302,40.771868,2012-04-02:12,2012-04-02:13
-73.994146,40.756487,2014-12-12:12,2014-12-12:13
-73.97782,40.763892,2012-04-21:14,2012-04-21:15
-73.993284,40.724412,2014-06-17:20,2014-06-17:21
-73.97492,40.746225,2012-04-08:10,2012-04-08:11
-73.99103199999999,40.760662,2014-10-09:14,2014-10-09:15
-73.97473907470702,40.76264953613281,2015-06-23:18,2015-06-23:19
-73.99689000000001,40.75265,2009-03-12:16,2009-03-12:17
-74.002613,40.740025,2014-01-09:15,2014-01-09:16
-73.98824300000001,40.748504,2014-11-28:08,2014-11-28:09
-73.985863,40.721340999999995,2011-08-14:00,2011-08-14:01
-73.966165,40.754057,2012-02-08:12,2012-02-08:13
-73.9919,40.770633,2009-03-26:21,2009-03-26:22
-73.983114,40.730749,2014-02-15:17,2014-02-15:18
-73.980437,40.763981,2012-07-16:10,2012-07-16:11
-74.000365,40.737137,2009-06-25:08,2009-06-25:09
-73.98257,40.775290000000005,2012-08-06:21,2012-08-06:22
-74.004414,40.730771,2011-10-19:20,2011-10-19:21
0.0,0.0,2009-10-27:12,2009-10-27:13
-73.975879,40.751657,2012-07-04:07,2012-07-04:08
-73.95916700000001,40.783177,2010-01-15:15,2010-01-15:16
-73.974503,40.754298,2010-05-06:22,2010-05-06:23
-73.98106700000001,40.752648,2011-03-25:00,2011-03-25:01
-73.976258,40.744046999999995,2010-08-08:12,2010-08-08:13
-74.00641999999999,40.75115,2013-02-25:19,2013-02-25:20
-73.986205,40.752142,2012-12-30:12,2012-12-30:13
-73.978181,40.764811,2010-10-28:16,2010-10-28:17
-73.982366,40.768264,2011-02-03:11,2011-02-03:12
-73.979035,40.762925,2012-12-12:23,2012-12-13:00
-73.985948,40.770424,2011-02-22:11,2011-02-22:12
-73.97750091552734,40.76401138305664,2015-03-20:09,2015-03-20:10
-73.95891999999999,40.763562,2014-12-27:16,2014-12-27:17
-74.004038,40.725483,2011-09-21:19,2011-09-21:20
-73.98180500000001,40.763908,2010-03-09:10,2010-03-09:11
-73.99317099999999,40.733678000000005,2009-06-04:20,2009-06-04:21
-74.00115699999999,40.746572,2009-05-21:23,2009-05-22:00
-73.96605,40.768277000000005,2011-05-11:18,2011-05-11:19
-73.966071,40.756355,2012-11-02:21,2012-11-02:22
-73.995805,40.726477,2009-09-24:03,2009-09-24:04
-73.979537,40.743677000000005,2012-12-28:21,2012-12-28:22
-73.969435,40.753427,2010-11-10:15,2010-11-10:16
-73.954208,40.787314,2010-03-02:19,2010-03-02:20
-73.99748699999999,40.75626,2010-11-04:06,2010-11-04:07
-73.974263,40.756399,2011-06-16:08,2011-06-16:09
-73.973683,40.755163,2014-04-04:07,2014-04-04:08
-74.001305,40.736059999999995,2013-04-26:16,2013-04-26:17
-73.975317,40.76298,2012-08-29:15,2012-08-29:16
-73.98061700000001,40.765332,2009-12-30:10,2009-12-30:11
-73.984713,40.736248,2012-08-28:07,2012-08-28:08
-73.993792,40.720175,2014-06-10:00,2014-06-10:01
-73.95313,40.786002,2014-07-16:13,2014-07-16:14
-73.981397,40.768845,2013-05-22:00,2013-05-22:01
-73.984776,40.757071,2012-01-30:16,2012-01-30:17
-74.001722,40.715595,2014-08-20:11,2014-08-20:12
-73.97322082519531,40.75815963745117,2015-03-02:10,2015-03-02:11
-73.994576,40.740298,2013-04-12:19,2013-04-12:20
-74.00121700000001,40.727782,2012-06-05:07,2012-06-05:08
-73.953181,40.771459,2009-08-22:20,2009-08-22:21
-73.988171,40.769606,2014-08-09:15,2014-08-09:16
-73.95463000000001,40.774181,2010-02-12:06,2010-02-12:07
-73.97252900000001,40.785886,2013-11-18:19,2013-11-18:20
-73.987023,40.754192,2014-10-23:08,2014-10-23:09
-73.990245,40.756412,2010-11-24:08,2010-11-24:09
-73.995768,40.738731,2013-09-13:01,2013-09-13:02
-73.981388,40.748895000000005,2014-01-21:18,2014-01-21:19
-73.966487,40.752823,2010-04-22:09,2010-04-22:10
-73.98902,40.727061,2011-11-07:23,2011-11-08:00
-73.9899,40.7155,2011-12-19:02,2011-12-19:03
-73.967973,40.765488,2012-09-07:20,2012-09-07:21
-73.96250915527344,40.77909851074219,2015-02-05:15,2015-02-05:16
-73.99085,40.736452,2009-08-10:17,2009-08-10:18
-73.998662,40.745132,2014-02-05:06,2014-02-05:07
-73.99409,40.746012,2013-03-08:16,2013-03-08:17
-73.962781,40.758633,2011-11-10:13,2011-11-10:14
-73.99161099999999,40.729711,2013-12-06:01,2013-12-06:02
-73.9823,40.768878,2009-07-26:03,2009-07-26:04
-73.97318800000001,40.752932,2011-09-22:01,2011-09-22:02
-73.97614499999999,40.728666,2011-12-10:22,2011-12-10:23
-73.97623399999999,40.752035,2012-10-27:00,2012-10-27:01
-73.982124,40.745986,2014-04-10:22,2014-04-10:23
-73.9779,40.7521,2011-11-09:20,2011-11-09:21
-73.991967,40.74362,2011-09-20:16,2011-09-20:17
-73.98100000000001,40.7646,2011-09-06:12,2011-09-06:13
-73.99405300000001,40.741057,2011-06-01:18,2011-06-01:19
-73.982324,40.731568,2013-01-31:10,2013-01-31:11
-73.955557,40.772544,2012-10-28:21,2012-10-28:22
-73.98825500000001,40.759582,2011-11-04:02,2011-11-04:03
-73.991899,40.72715,2009-12-22:21,2009-12-22:22
-73.97591700000001,40.748991,2013-04-30:14,2013-04-30:15
-74.01658,40.70693,2014-09-04:09,2014-09-04:10
-73.94460699999999,40.779335,2013-03-22:19,2013-03-22:20
-73.969623,40.756685,2012-03-10:14,2012-03-10:15
-73.989062,40.716862,2011-12-12:19,2011-12-12:20
-73.981452,40.744161,2009-06-15:22,2009-06-15:23
-73.99126434326173,40.750736236572266,2015-01-02:18,2015-01-02:19
-73.983435,40.750352,2013-01-24:11,2013-01-24:12
-73.969945,40.758924,2009-03-18:14,2009-03-18:15
-73.972946,40.785345,2012-02-28:21,2012-02-28:22
-73.979978,40.765821,2012-03-26:18,2012-03-26:19
-74.01441192626955,40.713966369628906,2015-02-11:21,2015-02-11:22
-73.994637,40.760752,2013-10-23:19,2013-10-23:20
-73.98153,40.758525,2012-08-11:10,2012-08-11:11
-73.971075,40.755702,2014-10-19:17,2014-10-19:18
-73.969577,40.75321,2010-12-12:11,2010-12-12:12
-73.976102,40.748691,2011-04-08:08,2011-04-08:09
-73.95923499999999,40.716485,2013-07-17:00,2013-07-17:01
-73.98198000000001,40.772432,2009-04-30:15,2009-04-30:16
-73.945225,40.77425,2013-09-05:20,2013-09-05:21
-73.98883599999999,40.727063,2009-07-31:03,2009-07-31:04
-73.98236083984375,40.747650146484375,2015-06-01:09,2015-06-01:10
-73.99466600000001,40.740603,2013-03-20:09,2013-03-20:10
-73.998674,40.729925,2010-01-30:03,2010-01-30:04
-73.96818499999999,40.800403,2010-01-11:08,2010-01-11:09
-73.968867,40.762177,2011-07-14:12,2011-07-14:13
-73.960398,40.797588,2011-05-04:12,2011-05-04:13
-73.964551,40.757763,2010-07-17:19,2010-07-17:20
-73.963669,40.758757,2010-08-01:08,2010-08-01:09
-73.99440600000001,40.732224,2014-07-23:22,2014-07-23:23
-74.004837,40.708612,2012-08-26:21,2012-08-26:22
-73.99969499999999,40.727133,2014-02-22:15,2014-02-22:16
-73.991974,40.750199,2010-11-27:00,2010-11-27:01
-73.975573,40.787747,2010-03-13:16,2010-03-13:17
-73.99045100000001,40.745724,2010-11-13:22,2010-11-13:23
-73.977529,40.738256,2009-12-22:16,2009-12-22:17
-73.954522,40.765862,2013-04-26:08,2013-04-26:09
-73.997743,40.751328,2011-09-17:12,2011-09-17:13
-73.965397,40.762745,2012-12-13:18,2012-12-13:19
-73.969617,40.7855,2010-12-20:12,2010-12-20:13
-73.9915313720703,40.750247955322266,2015-04-06:20,2015-04-06:21
-73.971174,40.758026,2014-07-22:22,2014-07-22:23
-74.009452,40.717382,2010-07-14:21,2010-07-14:22
-73.972398,40.794152,2012-11-22:22,2012-11-22:23
-74.006884,40.730374,2009-10-11:20,2009-10-11:21
-73.965254,40.774835,2014-09-02:20,2014-09-02:21
-74.002822,40.760515000000005,2010-01-19:16,2010-01-19:17
-73.960398,40.766022,2011-11-04:02,2011-11-04:03
-73.987765,40.768932,2013-12-23:09,2013-12-23:10
-73.95771500000001,40.718093,2012-03-01:23,2012-03-02:00
-73.882725,40.755893,2010-02-15:12,2010-02-15:13
-73.997138,40.725255,2009-09-08:16,2009-09-08:17
-73.977777,40.778647,2014-07-11:08,2014-07-11:09
-73.992947,40.747795,2013-02-03:22,2013-02-03:23
-73.95513100000001,40.777468,2012-09-23:12,2012-09-23:13
-73.97083,40.762662,2014-02-09:00,2014-02-09:01
-74.010271,40.729826,2013-10-26:03,2013-10-26:04
-73.994579,40.735632,2011-04-05:11,2011-04-05:12
-74.002082,40.750592,2010-03-20:02,2010-03-20:03
-73.952694,40.780859,2012-07-24:16,2012-07-24:17
-73.99837,40.745332,2009-06-27:00,2009-06-27:01
-73.978286,40.744768,2014-12-20:22,2014-12-20:23
-73.96984100341797,40.76231002807617,2015-03-31:18,2015-03-31:19
-73.979567,40.743797,2013-09-20:14,2013-09-20:15
-73.96972,40.757577000000005,2011-05-04:06,2011-05-04:07
-73.99378399999999,40.757054,2011-11-23:20,2011-11-23:21
-73.972338,40.765078,2010-01-11:20,2010-01-11:21
-73.979054,40.78473,2013-06-12:17,2013-06-12:18
-73.983675,40.729944,2011-12-11:21,2011-12-11:22
-73.952845,40.76812,2012-06-15:18,2012-06-15:19
-73.997807,40.745105,2013-11-12:12,2013-11-12:13
-73.953874,40.778966,2014-12-21:10,2014-12-21:11
-73.991827,40.729355,2010-03-28:23,2010-03-29:00
-74.007019,40.730269,2014-03-20:21,2014-03-20:22
-73.97881,40.728413,2009-09-11:20,2009-09-11:21
-73.970325,40.75127,2009-12-16:14,2009-12-16:15
-73.89168548583984,40.7656364440918,2015-03-27:23,2015-03-28:00
-74.001272,40.723302,2012-11-16:23,2012-11-17:00
-73.987863,40.738128,2009-05-09:23,2009-05-10:00
-74.00733184814453,40.73813247680664,2015-04-27:09,2015-04-27:10
-73.979067,40.736092,2010-11-21:12,2010-11-21:13
-73.949753,40.772157,2009-12-04:11,2009-12-04:12
-73.985447,40.741992,2011-07-06:09,2011-07-06:10
-73.97560899999999,40.744644,2009-10-28:23,2009-10-29:00
-73.991463,40.750585,2009-10-25:20,2009-10-25:21
-73.969392,40.769332,2013-11-13:12,2013-11-13:13
-73.99886500000001,40.722962,2014-03-10:21,2014-03-10:22
-73.972477,40.78109,2013-08-07:16,2013-08-07:17
-73.992112,40.750243,2014-05-07:09,2014-05-07:10
-73.95484924316406,40.76531982421875,2015-05-17:09,2015-05-17:10
-73.876193,40.768335,2014-06-10:09,2014-06-10:10
-73.987131,40.722570000000005,2014-02-21:01,2014-02-21:02
-73.97275,40.790705,2009-03-12:18,2009-03-12:19
-73.98013305664062,40.66467666625977,2015-02-28:01,2015-02-28:02
-73.966673,40.793994,2013-12-29:16,2013-12-29:17
-73.98791700000001,40.738112,2009-07-23:07,2009-07-23:08
-73.980362,40.76502,2014-01-14:19,2014-01-14:20
-73.992479,40.730412,2010-04-12:13,2010-04-12:14
-73.979512,40.765503,2010-09-07:18,2010-09-07:19
-73.987787,40.728788,2012-09-16:02,2012-09-16:03
-73.99330400000001,40.727814,2014-07-03:11,2014-07-03:12
-73.974776,40.795081,2009-03-07:21,2009-03-07:22
0.0,0.0,2013-07-02:08,2013-07-02:09
-74.001038,40.723766999999995,2010-12-22:18,2010-12-22:19
-73.989428,40.769407,2013-05-07:19,2013-05-07:20
-73.997035,40.720552000000005,2013-05-09:01,2013-05-09:02
-73.97619,40.754802000000005,2014-01-27:02,2014-01-27:03
-73.982341,40.731501,2009-06-20:04,2009-06-20:05
-73.977432,40.738333,2013-11-12:23,2013-11-13:00
-73.982325,40.76862,2010-08-26:15,2010-08-26:16
-73.97998299999999,40.748483,2009-09-18:07,2009-09-18:08
-73.98456,40.743452000000005,2013-01-17:23,2013-01-18:00
-73.96906280517578,40.75590515136719,2015-05-09:21,2015-05-09:22
-73.992805,40.742625,2014-11-25:20,2014-11-25:21
-73.970428,40.761733,2010-05-17:11,2010-05-17:12
-73.96972,40.763656,2012-06-21:11,2012-06-21:12
-73.963732,40.757142,2011-03-21:16,2011-03-21:17
0.0,0.0,2011-05-21:21,2011-05-21:22
-73.954173,40.730094,2010-03-10:02,2010-03-10:03
0.0,0.0,2013-10-10:18,2013-10-10:19
